reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
60b2e483-ab71-4fc7-9ec0-9afa006f2b21,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tiktok makin berat, banyak BUG macet, dan lemot wee",2,0,20.2.5,2024-06-07 15:02:44,,,20.2.5
bde29e40-efeb-4995-afd6-8bae7bea248f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Selalu minta abdet,1,0,35.1.2,2024-06-07 15:01:34,,,35.1.2
63ce9d7c-e85a-482b-ac75-555112cc7ed7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sok peduli anjg orang masi mw liat tt jg,1,0,,2024-06-07 15:01:20,,,
ae1cde1b-529a-42b9-9ecc-f6775eb12eba,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tks tiktok sangat menghibur,5,0,34.9.4,2024-06-07 15:00:27,,,34.9.4
bd430071-8b60-44c0-aaba-f5cf78182062,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,suka tiktok trs baca top komen sekarang malah GA ADA malah fitur komennya yg baru semua jadi ga asik jadi malas padahal yg bikin asik lihat tiktok itu top komennya!!! kenapa di akun teman saya masih bisa lihat top komen tapi dipunya saya semua akunnya malah bukan top komen tapi malah komen yang baru dan tidak asik. TIKTOK GA ASIK.,1,0,35.1.3,2024-06-07 14:57:35,,,35.1.3
a4adca8f-244d-46cf-8b8c-4ab67ab45475,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ga like masa suara wulan cuma ada di beberapa andro ga like bngt, kalau udh ada baru kasih 5 bintang",5,0,35.0.4,2024-06-07 14:57:05,,,35.0.4
b251afdb-de44-40ea-94c4-d83974ab03dc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,TIKTOK NDA JELAS KNTOL NGEPOST SSAN MOBILE LEGEND AJA PELANGGARAN KOMUNITAS APK AUTIS,1,0,33.0.3,2024-06-07 14:56:13,,,33.0.3
c3e3d362-4d45-44f7-b35d-01182d65ca69,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Wa sngt lh bgus,5,0,,2024-06-07 14:55:44,,,
e7371bb5-0be3-4b2c-b397-e83281f54ad2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus kali pokok nya maknyus gggimang,5,0,35.0.4,2024-06-07 14:54:54,,,35.0.4
a5b875be-1439-476e-9082-c11bd63b3bb8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Anjai bangat,5,0,34.5.6,2024-06-07 14:54:50,,,34.5.6
21887f6e-4822-464c-8a23-f8320560a1be,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bahus,5,0,,2024-06-07 14:53:20,,,
32c12347-c7e8-4187-8de6-39eaf69687db,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus bangett lopyu tiktok,5,0,,2024-06-07 14:52:58,,,
c1c975f2-fee6-4631-bfeb-07177389a99b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus sekali,5,0,35.0.4,2024-06-07 14:52:43,,,35.0.4
8bc7da9c-23e9-491c-bcd9-321040384963,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Buruk,1,0,,2024-06-07 14:50:42,,,
b305c2bd-aa13-4cb3-8b1a-a8ed83d4c219,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus,5,0,35.0.4,2024-06-07 14:49:00,,,35.0.4
3450822c-800f-4342-961b-fe7fc76d6a9e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,👌,5,0,35.1.2,2024-06-07 14:47:50,,,35.1.2
d4e4c65e-3278-48f6-90c4-4e107f9cc001,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kenapa tiktok saya kook tidak bisa saya buat live diri sendiri,3,0,35.0.4,2024-06-07 14:47:44,,,35.0.4
73f84af3-0c14-463b-b56b-0e5bb5cd4e74,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Postingan di TIK Tok asik asik semua enggak ngebosenin 👍👍👍🙏🙏,, terimakasih TIK Tok...",4,0,34.9.4,2024-06-07 14:47:04,,,34.9.4
9b0091ae-e99e-4ce0-a10b-f0aedf9c6d04,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Asik buat cari hiburan,5,0,34.9.4,2024-06-07 14:45:36,,,34.9.4
3d393061-0906-4363-995c-872305d8a192,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Dana mengendap ditiktok shop hampir 1thn gak dikembalikan dengan berbagai alasan,1,0,34.9.4,2024-06-07 14:44:27,,,34.9.4
f1896ed0-a5d6-415c-a2c5-6b302886b268,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus,4,0,34.9.4,2024-06-07 14:44:20,,,34.9.4
437eb1e2-e2d4-4cdc-89e9-a7d837b9e078,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ok,4,0,35.0.4,2024-06-07 14:42:12,,,35.0.4
f610d412-fa8a-42bd-8149-6c8f967d0ed7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus,5,0,34.8.4,2024-06-07 14:41:34,,,34.8.4
303c32c4-d2db-4cd5-9daf-bea8ae4944af,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,GG Bisa liat video offline mantap buat yg bikin tiktok,5,0,,2024-06-07 14:41:17,,,
bc956ac7-776c-4ecb-a351-cc57340f0137,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tik tok berjuta-juta manfaat....is the best,5,0,35.0.4,2024-06-07 14:41:03,,,35.0.4
bf875e7a-8a6a-456e-ab5d-299eff8af195,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,cukup yh kk,1,0,35.0.4,2024-06-07 14:40:15,,,35.0.4
0bac55e2-2552-4a1b-b36d-34480db6243a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Upload video kualitas kek ga berkualitas,2,0,34.9.4,2024-06-07 14:40:11,,,34.9.4
f93bfde3-38ff-47fd-88c0-dcc1056613ca,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kenapa sering erong stelah di update ya???,5,0,,2024-06-07 14:40:00,,,
63b46aed-ca80-42ca-98d4-340976118f7b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Very good,5,0,34.9.4,2024-06-07 14:39:04,,,34.9.4
bf0d3a48-b6dd-42a2-8431-995886360124,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"buat akun verifikasi umur, padahal udh 17+ tapi ttp gabisa. tp klo ga buat akun gabisa searching.",1,0,34.9.4,2024-06-07 14:39:03,,,34.9.4
26c3fae4-6fbf-4378-9fb4-2e79ed6a4672,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi nya bagus bagett sukaa🤩🤩,5,0,34.9.4,2024-06-07 14:39:00,,,34.9.4
fb11236b-01a1-420b-b552-dcf414e37f66,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Update tambah parah.... Sekarang upload video gak ada suara pilihan..... Turunkan bintang semua,1,0,35.0.4,2024-06-07 14:38:38,,,35.0.4
87bee744-254d-431f-95d1-990bc57d3759,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Stupid app, worst app",1,0,,2024-06-07 14:38:21,,,
def52987-0fbb-4ab9-8b96-e29db95c2621,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tiktok ku tidak bisa di buka,1,0,34.3.3,2024-06-07 14:38:15,,,34.3.3
837204f3-d68e-441a-b690-be08d99905dd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kok tiktok gw ga bisa simpan vidio atau foto sih, masa ia hrs di upload dlu.",1,0,,2024-06-07 14:37:42,,,
684d70de-20fd-42da-bc53-57755a37d3a0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tik tok memang mantappp👍👍,5,0,33.7.3,2024-06-07 14:37:31,,,33.7.3
4bc6e8ea-2b4b-40a4-bed0-6b60496c752f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Puas,3,0,32.6.5,2024-06-07 14:35:28,,,32.6.5
85c94489-2b05-4a27-a4f6-435c884fc392,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Rawr,5,0,30.3.4,2024-06-07 14:34:38,,,30.3.4
873a2dd3-e0c3-4b41-b267-28d93501066d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sukss sllu,5,0,34.5.6,2024-06-07 14:34:25,,,34.5.6
dc2f030a-5861-415f-b11d-f774e9fdb5cf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tiktok mantap bagus,5,0,35.0.4,2024-06-07 14:34:24,,,35.0.4
222a0612-93ee-4d25-a4ff-a4e838b34556,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kok lucu amat sih tiktok salah saya tidah mematuhi peraturan apa ya, bisa bisanya akun saya di blokir gak pernah melanggar kebijakan tiktok padahal,",1,0,33.4.2,2024-06-07 14:34:22,,,33.4.2
cb73215a-d6e2-49ad-aed2-ffbacb7adc8b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,asik,4,0,35.1.3,2024-06-07 14:32:07,,,35.1.3
7e6f756c-3419-4ffd-9f5b-65b82279ce9d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Seru jirrr,5,0,,2024-06-07 14:29:25,,,
40607a88-028e-43cd-b9e1-f7479315de35,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tiktok kalo ke blok tuh paling susah harus donglot ulg,5,0,,2024-06-07 14:28:30,,,
d837cde6-9efa-464c-a718-91e3365dff2d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good,5,0,34.9.4,2024-06-07 14:27:52,,,34.9.4
8517b1c0-91b6-4970-af50-f62a1243d4b8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus,3,0,,2024-06-07 14:27:10,,,
612dfa83-fc34-45dc-95e1-f49ba145563e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi ini bagus banget, seru ,menghibur.",5,0,35.0.4,2024-06-07 14:26:26,,,35.0.4
58a81632-65de-43bd-95a0-7ec3f14bb934,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Nice,5,0,35.0.4,2024-06-07 14:25:04,,,35.0.4
533b563e-f1bd-431d-998e-48858b6c0e03,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Bagus banget dana membantu banget,lancar aman dan terpercaya 🥰",5,0,34.5.6,2024-06-07 14:24:52,,,34.5.6
e6ba7edf-e683-417b-b6dd-b02170b2511a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus sekali,5,0,35.0.4,2024-06-07 14:24:43,,,35.0.4
2d3666b5-f8f3-4d79-a2c5-a25d8547925d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus👍👍👍👍👍,5,0,34.9.4,2024-06-07 14:23:56,,,34.9.4
8dfae0f8-6565-4456-9f5b-61aac7dd6520,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Apk nya sejauh ini sih baguss tapi knp harus ada iklan??? Org lagi enk nonton tiba² ada iklan😔,5,0,34.9.4,2024-06-07 14:23:00,,,34.9.4
ac1e9a11-0c66-4914-b77c-93ff5ba9f404,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus,5,0,,2024-06-07 14:21:59,,,
c0a55c7b-1b8c-482f-bb1f-8162d6c5016b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,baik,4,0,35.0.4,2024-06-07 14:20:53,,,35.0.4
8cccaeb1-d5a2-4727-93b8-f69a7a5b0561,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat bagus,5,0,,2024-06-07 14:20:52,,,
23c40b55-61d5-4ec3-a2f6-881e605bf5e2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Alhamdulillah sering aku update jadi ngga ketinggalan pitur pitur terbaru tiktok,5,0,35.0.4,2024-06-07 14:18:33,,,35.0.4
70d95adc-b704-4e20-b4fd-e2811b3115df,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bintang satu kar na tiktok nya daftar kenak blok aja wo,1,0,35.1.3,2024-06-07 14:18:31,,,35.1.3
fc745088-743f-4663-a3ef-cc2d8e4d8f7e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Jos,5,0,35.0.4,2024-06-07 14:17:54,,,35.0.4
affe4793-5b64-4a07-9689-766141bf88a8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Jlk burik,5,0,35.0.3,2024-06-07 14:17:40,,,35.0.3
84859092-4a84-4ed0-81f8-4dbcda71f9aa,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantap tik tok nya,5,0,34.9.4,2024-06-07 14:17:24,,,34.9.4
9461add9-c861-4b0a-9f4b-8d8f59326112,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"mohon maaf ,harus sering serng uninstal terus karena tiktok nya sering gak bisa di buka sama sekali mohon di perbaiki lagi ya pihak tiktok terimakasih",1,0,35.0.4,2024-06-07 14:16:13,,,35.0.4
76bef876-f745-40d7-944c-c68fb8244fca,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bug shop tidak ada,1,0,35.1.3,2024-06-07 14:16:11,,,35.1.3
08305efb-1e68-44e5-98c0-ff8ba252fe8d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus,2,0,,2024-06-07 14:15:20,,,
6fa5cb70-6701-4fea-8bdd-4774c8bbe8b0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Banyak update,1,0,35.1.2,2024-06-07 14:15:18,,,35.1.2
b7942500-9f3e-4875-8ac2-8e6c12975899,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Enak gemenya sih,5,0,35.0.4,2024-06-07 14:15:08,,,35.0.4
c58698b5-244a-40c4-9c1d-82a4e5bd32f7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Banguss,4,0,34.9.4,2024-06-07 14:15:05,,,34.9.4
616fc46c-2919-4a34-8f08-acc8096dae83,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantap aj,5,0,34.8.4,2024-06-07 14:13:34,,,34.8.4
c96b9ab0-e649-4d24-9528-e4397306bbcd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat bagus untuk foto juga bagus,5,0,,2024-06-07 14:13:25,,,
2317f404-ab01-4ca9-9600-054f3704f236,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kasih bintang satu aja. Karna saya gak bisa masuk ke apknya. Katanya kena pelanggaran tapi saya liat banyak vidio yg serupa seperti vidio saya. Sekarang malah gak bisa sama sekali masuk ke apknya, buat nonton aja pun gak bisa.. tolong diperbaiki LG sistemnya admin .sunggu mengecewakan sekali",1,0,,2024-06-07 14:11:28,,,
6d9a75ed-d7a3-4b7f-ac18-e5dd1ed4d600,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus,4,0,35.0.4,2024-06-07 14:10:55,,,35.0.4
8f7dce25-d25e-4064-b47f-ca56207ea965,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bugusss deh pokok nyaa,5,0,34.5.6,2024-06-07 14:10:39,,,34.5.6
93bc6a24-8784-4911-9382-18ab1f56e6c8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Min kenapa yah kalo mau bikin video efeknya gak muncul🥲,3,0,35.0.4,2024-06-07 14:08:32,,,35.0.4
87ae9af6-88ba-4e03-814e-4e8510e05f2d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus,5,0,35.1.2,2024-06-07 14:08:08,,,35.1.2
d49f5d8b-afee-4b92-88ed-637c617a2605,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,apa coba akun ku ke block secara tiba-tiba padahal aku tidak ngapa-ngapain gila,1,0,35.0.4,2024-06-07 14:07:49,,,35.0.4
e0c4a04a-b676-42c8-9776-ebcdb05c57a8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kenapa akun tik tok yang kena banned trus ganti akun kenapa gabisa? Tolong kembalikan akun saya.,1,0,,2024-06-07 14:07:37,,,
8bf618e0-9f46-4b51-9959-4f5d16791779,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,👍👍👍👍,5,0,34.5.6,2024-06-07 14:06:32,,,34.5.6
e4eb0103-b4f3-40b0-a541-081c3115f122,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,𝙆𝙖𝙮𝙖𝙠 𝙠𝙤𝙣𝙩𝙤𝙡,5,0,34.8.4,2024-06-07 14:06:31,,,34.8.4
e8aed642-e4aa-4fc7-a1e2-799755255883,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Semoga selalu jadi yang nomor 1....,5,0,35.1.2,2024-06-07 14:05:31,,,35.1.2
